sentence,label
photo somone towards ultra monopoly zero in,0
is thinking his name does n't work,1
ah i'm just so proud of myself,1
a friend who plays the same with their wife,1
half died on the bed last night,0
my face hurts phew gn from,0
ca n't wait to see you guys,1
stupid rain is n't helping me out,1
you know if you 're going for a whole day of work at 630 i 'll take,1
i was just looking forward to the new iphone 3g s i just,1
jess just hit my phone takes,0
morning okay glad the weather was fun,0
mornin twitterville i hope all is well,1
i was otown for recognise a few,0
you know i 'll be seeing my mom when i go with him hopefully,0
i have to wait till i can get my new,1
lot o' work in the am i need to do my,1
things are planning data status features,0
fingers crossed i actually breathe and it has come to hate our families,0
is wondering if we 'll see eachother again,1
as long day i 'll have the time,1
do n't spam when it gets out of hehe,0
made me think about ourselves should my monday get better,0
moving to new york today and i have to get back to work,1
quoti'm getting the hang to in there is gonna be another awesome,1
awwwww thank u for the ff shout out on,1
well if you could come on and we have to say,1
looks forwards wrapped and other clash levels,0
they 're all expired and i have no money,1
stupid out and nobody driven me to my bus home,0
has caught 19 again last night that we werent,0
and also once you decide on my last zipper there 'd be,0
is going to bed now nighty nite,1
took a parting down the storm,0
i just wanna be a celebrity,1
fb is n't helping it just typing encouraging,0
sometimes i wish you could come to my house and,1
on my way to bangalore for a,0
very cool nice loves ooooh sonny,0
building itunes died nice cracked drive journey,0
that 's a good idea for a new one,1
not a fan of the day,1
ok so what im talkin about,0
in a few hours i will be back at the airport for the next few weeks and i have,1
wow i think i fucking killed off some vitamin c n,0
there the food man apples to brighten with tastes like i'm,0
had a great day with the family and the kids and family,1
been up for the last hour,1
did you take the credit before the eric,0
on my way to the airport to,1
still remember when trying to get it elsewhere,0
pasta does not sound really tasty,1
brought water and learn spanish even,0
lmao yeah i was just thinking that,1
let 's hope i do n't lose weight or something else,1
there evil people in chat,0
yay i'm still tired of the fact that i'm at,1
still suffering for a little while,0
you can stayed home now qt with,0
watchin my little cousin she is the,1
i really wanted to eat that i could n't too spicy choc,0
but i do barely noe i got way too drunk,0
watching me and all that,0
checking out the site and the site,1
my poor baby has a headache,1
hope you did to understand that,0
i nd u guys r wicked,0
i have n't been on here for a while,1
why do i always have to wake,1
oh thank you and let us,0
for sure you can sleep in my,1
yes i'm very intrigued by the new iphone and i,1
tom tisdale has had a tough time,1
you are so lucky i have a lot of,1
lost my keys and i'm tired,0
sooooooo tired upgrading from wordpress tonight my mac is low compared to multiple of my monitors,0
we are watching bc i do n't,0
i think i 'll be able 2 sleep now,1
gahh my phone is broken so i'm,1
and so others are developed donuts away,0
i cudnt get my call alerts thanks for spreading the tweet,0
i keep forgetting that bald leather regards is,0
i 'd show journalism all the guest document details,0
is laughin with seagulls on his nose,0
it 's raining out the day i think it sucks to go,1
damnn my phone died and now my phone wo n't work i ca,1
quot how much do i love the interviews though i,0
my pictures are about 4 wks away from the house photo,0
now what about tweeting all night,0
looks sooooo much more addictive,0
omg onequot having boiling opinions stop holding daddy 's quickly imma get sum wake up,0
i know but yeah i love that big guy please do u also say quothiquot,0
when was my bday dinner,0
i have n't seen it in years,1
i love you too i just wanna say that i love this song love you miley,1
i'm bored missing my mommy,0
first exam in ever incase it goes any slower,0
i am a bit nervous about the new iphone but still not activated yet,1
windows costs rollers i have 30 miles out,0
met the most amazing people ever,1
i am so sad i ca my phone to my ipod for,1
drinking a water pop bag drinking mint,0
i have to give if i get my,0
after a few days of work i feel,1
i'm sad it sucks cause you 're so beautiful,1
and tom is on the list,0
omg i need extra jelly,0
you should come to the philippines and,1
bride wars a little too much congrats on the job beyonce,0
had the scariest night with my favorite last weekend,1
i will happily hit the hay ily for once,0
if you 're going to be in montreal on the weekend you may have something to go to,1
oh no i could n't do work any more,0
lovely day in stormy ireland city,0
i have the worst financial skills so i ca n't,0
plz do not die hangin' out against her friends cuss in the head out of,0
david carradine can always be couldve clicking his,0
how did i not do so much too,0
not sure i 'll get this done,1
this is the first time i 've had,1
omfg i am so sorry i could go to,1
was fixed yesterday adding a blog on a website config now after unavailable quotshe is year upload it' cant wait,0
im sure tasty toto would invest in before,0
lost my keys and i'm tired,0
i have to wait until november to see my,1
lindsey says he is a bit cranky but a friend just is not going,1
watching the last season of prison and then i 'll have to go out to eat,1
if you 're not following you i will dm you back,1
having a great time with my family,1
going to the beach with the fam,1
sitting in the library doing a bit of work,1
with my fellow friends of course revolution hahaha what a beautiful,0
i 'll let you know when i finish it,1
then i gave back to my sunglasses,0
i'm in the mood to write my essay,1
my day is almost over gotta catch up soon,0
what a beautiful buddy day i,0
i 've been wanting for very long this past few weeks,0
and two thanks to at least i have a nice day at school seems like the sun no fair plans 440 hrs,0
hv a great day snuggled and call you eh,0
good night everybody regardless my logic has n't shown on me and tweetin,0
oh thank you and let us,0
conan is rare and called falling shut down,0
maybe you should go to the beach,1
need some cheering to get a few things,1
gutted that i ca n't find it anywhere i,1
sounds like a good idea,0
it 's so sad i have a bad headache,1
really wanna go eat something,0
mom is going to viruses when your working,0
i have a feeling i will be able 2,1
long day visited the poor leather offers haha awwwh dont you where did the guys get it to you,0
it probably has those teams though,0
ca n't wait to see all the people i,1
originally want a pair of socks,1
oh wait may it better better had worked magic,0
no one is on here anymore,1
so i have to wait for my dad,1
my face hurts phew gn from,0
my mom is sick and my dad is n't answering her texts and is sad,1
l you 're the one that i,1
really wanna go eat something,0
mine are so much more powerful than you have,1
windows costs rollers i have 30 miles out,0
joey is a good friend and i love you too and you 're amazing,1
my sympathies for you have a,0
not sure if i 'll be able to tweet much,0
time for your spectacular returning sleep then the door,0
trying to get my butt back in jammin to new division for,0
this am i didnt feel good mad sick,0
react to twitter the climb is n't too far away,1
thanks for following me i 'll follow,1
i wish i could go to the lakers game,1
you know i love you too,1
i caught up with my birthday money catching a date to the new cd called limewire integration,0
ma auntie is having a party of goodies for 10,0
well i guess i 'll have to go out,1
i spend 2hrs making the makeup jazz,0
off to drive an elephant for a birthday todayyyy is a week away,0
i'm sorry but you 're so cool,1
hope you enjoyed urself i 've been,0
i could n't get booze at anyone,0
i had a nightmare last night quot i do n't know each other won in the sky,0
my ceiling was wet today,0
that must be the least brutal,0
hehe yeah that was the funniest thing i had was a few,1
gio just got home from school,0
olivia on the computer does n't know who i'm talking about i'm still learning that i wo n't have a twitter account,1
have to leave my house and go to bed,1
still remember when trying to get it elsewhere,0
david carradine can always be couldve clicking his,0
have n't been on since november amp i had the best day with friends,1
i'm feeling sluggish today so i hope i 'll not go home in the rain today,1
all he is so tired,0
stop teasing me and i will be there,1
i am so sorry to see you go,1
all the best i have ever had,1
tweeting lock em' au de cng,0
still ca n't go to sleep either,1
my dvd partial until thursday,0
that sounds tasty better than algebra,0
amazing way to start a sunday,1
no such thing wrong amp wants to do,0
all he is so tired,0
i sleep like a pig and,0
i just got home from work,1
decided i should have been able to get a job,1
need a break and a massage for,1
i think i am going crazy with the new iphone 3gs i 've just installed a new one,1
i do that and you 'll find a new job to use it as well,1
exhausted is the only way through,1
welcome to our hawaiian level a few wks,0
most of the time i am so tired now,1
cant wait to get home and go home,1
great to see you too and i love you,1
all i can say is that my name is rj and i'm in my thoughts amp prayers,1
im funky im going to do the whole thing ya wana see what pregnancy it is,0
i miss u guys come back 2 brazil,1
and i will wake up in 4hrs for,0
hope it 's a good one too and you 're,1
go to sleep now and do some shopping,1
all the time i think i 'll be going to bed,1
that 'd make the earth swell,0
wishes she could have gone to prom,1
i think it 's a shame to have an excuse to get the,1
i have a headache and it hurts,1
ugh missing science especially already i want,0
to bad for anything alone,0
still remember when trying to get it elsewhere,0
awww all week they say and say is one have,0
they could not drive outside the window,0
was a little late but i got my first one on,1
wont get any of your updates,1
mischief i have no idea how much more,1
have n't seen you since i was little,1
you are a good girl and i am,1
i think it 's time for me to find time,1
had a great time with the family and,1
landed by tigers like silverstone and some wet half hatin program then the sox game no chance,0
oh well it will take a while and get a hold on the,1
i tweet but i love you too man,0
i love bampn but we do it hella soon,0
my mum wants me too my dog is n't letting,1
while the weather is nice i 've,1
but if we have an iphone i 'll dedicate you an,1
i am doing nursing and going to bed now,0
not too late anymore i have a great workout,1
do not get me wrong,0
no worries i 'll be back soon i 'll try to make it work but,1
oh i am not sure if i 'll have enough time for the rest,1
i'm up at 545 babysitting my head hurts,0
going to get ready fir dave 's,0
i miss my utah boys already,0
if i'm really hot as yet it reminds me of mix is,0
farrah fawcett died at 62 last night in the uk for a couple,1
i need exposure at the insurance section,0
i need exposure at the insurance section,0
do n't know what to do facing what,0
i caught up with my birthday money catching a date to the new cd called limewire integration,0
i dare n't have one,0
you used god bless you,0
so i have to go back to school,1
way to go on my bike ride,1
there is a lot of things to be thankful for,1
loved the first couple of hours of the,1
but i 'll try to have you all in,1
in austin attacked by assume im 5mins dance shift,0
i'm in love and it hurts,1
cleaning an appt to wear my,0
still trying to figure out how,0
i am so sorry i missed you,1
i think it is a great movie,1
correct about my job is the only,1
i have to go to work tomorrow,1
u 're now on twitter,0
i know that too but ahh it sucks,0
alberta van ti a fantastic way,0
but i have to go to work tomorrow,1
so glad my hubby is back home,1
fingers crossed i actually breathe and it has come to hate our families,0
eeeee until 4am leave 230 's,0
watched the new moon trailer on youtube,1
damm you guys i have to go,1
i hope he finds a great one to play it,1
oh i love how it happens,0
i 've got all the bad bits on,1
checking my emails out there in my room,1
left aurora with the boys,0
i feel like shit today,0
too bad they 're over,0
i can so do it on my ipod,0
teaching up today mw amp after,0
want to go to bed but i,1
just plate with stalkers from home fees is,0
well sunday morning in indonesia or hot up coffee which sea so sgt,0
my makeup via deleted something,0
yes that was the bestest day my memory,0
hey i am a big fan,1
i think somethings is done with me and i ca n't work at least,0
oh no i am not a morning of my,1
i seriously make a sisterinlaw feel so soft,0
looking at the old pics of my new phone,1
i wish you could get me one,0
really wants to go home and watch,1
its been raining for like 2 hours,1
we just slept past 1030pm so i,0
it was a great show but it was a good show i,1
d i can send you to direct messaged,1
my fingers are freezing but i ca n't get enough of flying inn,0
do n't you hate it when you have to get there then back with you,0
orange and salt amp vinegar,0
and i love the new video,1
who knew they would have to have some decent time,1
leaving kitchen swings for safety munchkins,0
mornin all and i hope you all had a good day,1
what is it and y,0
hiya guys you know i'm a dork i know you 're right,1
nope not a fan but it 's not a good one for you to get it,1
at least we can see them again soon,1
wants to go back home have a clue at come btm for the summer,0
sick in my house and sadly the gossips i,0
not sure what to think about this,1
check it out most junk it helps quot anyway,0
here i 've been working all day but i,1
true blood but i ca me,1
kinda pissed that susan boyle did n't win bgt today,1
and it 's so much better,1
or just a little more to do,1
i have a feeling it wo n't happen to me i do,1
i am not sure i 'll be able 2 make it,1
nice to meet you too and i hope your having a,1
omg i need extra jelly,0
i live a ways for petrol notebook on text anytime,0
someone please come home to me or my mum i 'll come,1
okay so this place just came out of nowhere i got to find,0
its really irritating me to see if it is worth the time,1
whispers sydney 2 c can only pop men,0
lbj said he 's coming home,1
i shared my first year without medication and forgot my cabinet charger i hate me,0
last day of school before exams,1
breakfast and then off to the beach with the girls,1
i actually own an webcast i am building cakes from this restaurant,0
i am really bored 's dad wan do n't get to see josh samberg bringing me heaven,0
sol is the perfect for me and you,1
for 6 hours i'm not being a,0
are u going to the show,1
lol i was like omg that would have made it better,1
but i 've just joined twitter 'd in the name of tweets,0
is in the need of a time,0
lets see what i can do revisions i,0
now back to work on a,0
awwwwww i love u too lt3 xx,1
as long as you 're not a fan of the new zealand,1
i am going out for the weekend with my family but i 'll be there,1
but i still love that show too,1
thxs i'm just gonna go and buy one,1
mah friend is going to be a mommy,1
i wish i could just sleep,1
they 're all expired and i'm so,1
i think i need something to rudy at the first,0
rockin myself and watching the new moon trailer i 've just seen that ep,1
4 my ex say im 's watch haha,0
the graphic streaming gallery war and stuff about customs,0
sure do n't worry the rest of your,1
sneak daisies is gonna be a blast,1
mom is going to viruses when your working,0
that must be just good,0
after a week we have a postal cut,0
oh leaving us hanging contracts back early,0
are you 11 amp getting a view of solitaire,0
in work i have to pee and do my maths homework and the,1
omg i do n't know if i intend,0
wake up to find blank is up in,0
i wish their dad old mom amp baby,0
yesterday back to the exciting 311 falls,0
give us a chance to see,1
i have to go back home,1
bunch of things to do today,0
we 're gonna get the new one,1
adam stewart its better than a disaster on roll the bottle,0
wishes he was in the sun,1
repinging and charles movie suits come on,0
hey tom got you some me in school solo so,0
how did you not know that,1
i leave to go see 1 month bus,0
flowers are the worst thing to do,1
just finished watching marley and s,1
song congratulate me i 've made my father named it onto youtube i was a down gemini,0
ooo chuffed that you 'll be available,0
time for your spectacular returning sleep then the door,0
jealous and your wife is pretty sweet,1
is going out for the day,1
who 's 189 made happy hour,0
my tweetdeck girl yipee got nothing wme to,0
gf is a good friend i know,1
i believe in research have a blast,0
stephen 's gone with the flow,1
aha thanks to me and the girls,1
plz do not die hangin' out against her friends cuss in the head out of,0
have fun but no one will go,1
very intimate that much i hate u,0
damn it 's so hot outside so i'm,1
haha seriously its bothering me that i have to wear a,0
so i guess i could do it again with a little bit of my face,1
i keep forgetting that bald leather regards is,0
wow grace have had a jelly alarm should have had over twin burgers,0
is frustrated with mum 's store today about deadline drinks in the basement maybe,0
also i want to see up,1
come back to leeds soon,0
allll i have is a blackberry,1
actually it is a good thing i 've,1
off into the office for some dim sum dough and the movie,1
it would have been great if i 'd known,1
noooooooooo i still havnt taken my english heels today,0
went 2 wrk 2day i 've had 3 2 hrs sleep then work,1
is it just me or does n't work,1
omg you were killing me haha it 's related,0
heart goes out to the families who sent you a good news,1
hot chocolate chip cookies matt and cheese,0
my mom is in the er so i wo n't be there,1
dont worry about the new album i have a few things in my,1
we talked for 6 many 30,0
i am not sure if it 's a sign,1
im so sorry i missed you last nite,1
and i have too much to say,1
go back to bed for me soon,0
my brother has her best friends and my daughter is a mommy who does n't have his own one though so he,1
oh thank you and let us,0
i just wish you were in control,0
yea it was good but so far,1
waiting 4 my mum to go to sleep,1
about to go out to the park with the fam and her,1
ir are so cute amp sad i hear ian come,0
4 my ex say im 's watch haha,0
check it out most junk it helps quot anyway,0
wish obama was real on tv,0
at least sober night night,0
well i 've been on for a while,1
awwww i wish i could be there but i,1
also my stomach feels like all the best for the,1
i knowww did u get the chance 2 c ur buys 2 airplane offices,0
there 's a huge possibility about the whole family in iran,1
that sounds like a fun idea to me,1
hey mister i showed the dvr,0
i do believe it 's just a,1
eating some cheerios with my family and,1
have no clue who to have this,1
just got back out from a fun filled weekend with my baby,1
evidently the rain setting the flu last night,0
good cuz we get to meet eachother in philadelphia,0
new blog post for the new blog,1
so tired today it made me think of the reason why,1
last day of work tomorrow then going,1
i am so sorry for you,1
donna very cool night wo what huge,0
i activated the right url,0
i just got home from work and i feel like crap and i,1
get 100 followers a day using wwwtweeterfollowcom once you add everyone you,0
we were being racist without you,0
no bk for days but will,0
come back to leeds soon,0
when is the last season of the mtv movie then,1
mmm coca sally jr big guinness,0
plz say hi to me for my bday,1
i'm glad that almost made my,0
did you take the credit before the eric,0
even if they 're just as fun,1
is in the need of a time,0
any advice on getting enough spanish,0
but it 's not working for you either i 'll try,1
by the way that is a great article,0
anybody know how to fix the iphone,1
i wish i could have gone to the,1
i wish i had n't worked all day and now my body,1
is stressing out mac phones i am bored not working at home with clare,0
oh well puppy feeding us,0
they 're all expired and i'm not even,1
are n't they sold out on the,1
i need a vacation chinatown if you wanna,0
i think that 's pretty much what happened,0
cant wait for summin next week too,0
i am so bored right after work,1
i am so tired it 's my,1
no i do not have a job yet,1
i wish i was there with you at the beach,1
so no one wants more than what im talking about,1
and now im off for a day,1
you talk to me today telling me the week you 'd picked up,0
my word is 2day i have double pins under her feet i'm afraid nothing hurting,0
my hayfever hurts sick just waiting to see night in museum and then quothave knee claiming to get a,0
lemon soda by grey milk ice cream fail,0
kind of emotional but very smart,0
however i have to go back home,1
you could introduce me and your look bot bread,0
thanks to anyone in my team named the newest,1
so many people to play w,1
my new headphones were only dead,1
i am not feeling well today and it,1
you dedicate me fat and exciting at the same time,0
word jam with long term,0
i wanna definatly belive that jon and kate have i spent,0
it 's a volvo is it runs,0
i am wearing color of mud recipes hahaha,0
round 2 and a half hour,1
can i go to the park,1
just got back frm the dentist appt with the kids,1
i feel soo refreshed right now too,1
just got back from the gym i had a good time,1
i will do the same if u dont wanna send u,1
oh wait i didnt realize this date,0
have to be in work early,1
woke up at 4 am this morning my day,0
i like american apparel think of a,0
is sad to send her on the island,0
i 'll dm you my address once i join twitter,0
bored and tired of working,0
you 're bra on masterchef,0
new haircut tonight so far it 's great,1
it 's raining for 4hrs,0
groovy issued set on mac essential website,0
p i still do n't know who,0
anyways i have to go to work tomorrow and i have to work,1
i love the rain and its thundering,1
like my last day in the states,1
tonight was a very sad ending to me,1
go back to bed for me soon,0
my sister is in the hospital,1
awesome weekend but you are so much cooler from me,1
it 's raining for 4hrs,0
should be available works af all,0
i love you too lt3 x,1
we were n't expecting to get here,0
yep high bullshit is missing out on boyfriend,0
the sun is out today and it,1
last full week in school today,1
yeah but i was still hoping for a good run,1
not a fan of the day,1
do not get me wrong,0
the problem is to use it as a result,1
i 'd show journalism all the guest document details,0
welcome to our hawaiian level a few wks,0
she 's so cute and cute,1
the pain cut from the spider,0
lol mr creatures rocks all too low,0
it 's very difficult nothing short,0
but the time i got up i was watching it earlier,1
i am full of strategy reading,0
good going back to kim i love him and i want them home,0
yeah i am a little sad,1
stunning day understands it was out,0
i hope everything will go smoothly to that person,1
to bad i ca n't go,1
btw you are so sweet and sweet and sweet,1
hope i wo n't miss my chance,0
ca n't believe it 's monday already,1
coming thru to visit me i want to meet youuu i miss,1
could have missed it the girlie was hot and he heard spending some time,0
ai on 404 and i like my profile,1
ness demi lovato are julian bowie haha slang,0
lol it 's a shame that the only thing i can get,1
i 've been stabbed completely yesterday and the art of a bug,0
aww girlie that sucks that i,0
i ca n't believe wut incorrectly did to me lol,0
i was playing expert online if i was a junior one,0
says i am going to miss my boyfriend so badly,1
i just want a new iphone so i have a,1
totally agree with you on that one,1
doing coursework thank god and i start thinking positive,0
some good news for you guys hope very land,0
gutted im missing out too,0
kind of emotional but very smart,0
so you 'll have to put a picture up,0
meanwhile i do n't have a,0
now i have to do my history work,1
hey tom just a thought your night would,0
lost my keys and i'm tired,0
sounds like a good day for me,1
work day work wish i could be out of the house,0
and just read ha myself,0
well i was in the car with the dog,1
this is the only way to get your own personal stuff in the,1
a great evening to start the morning sunshine from work today,1
luckily i was in the same place,1
i have a feeling it 's gonna rain today and i ca,1
well it was the most beautiful morning i 've seen,1
bad headache just had to let me go,1
had a funn weekend hope this helps,0
its been a long week since it 's been over so fast,1
it is so sad that i am going back to work today,1
picked for the last few days with the hubby,1
hurt my shoulder freaking hurts this morning when i,0
thank god for my iphone 3g s to make it,1
yes three guys would n't really want to do,0
we 're going to the mall and i ca n't,1
i am in love with the song,1
my hand hurts sooo sore i remember basking in my midst is going to be picked in some manicure,0
sitting in bed trying 2 figure this out,1
sucks to have lost people 2 a,0
you 're not following me anymore i love,1
says wats the word the industry,0
i tweet but i love you too man,0
just finished watching my first ever episode ever again,1
it 's a pretty emotional moment i just love weeping nails,0
gonna play jax piano so much iv been taunting for some yesterday didnt do any work,0
watching a little bit of a tv show with the,1
apprentice of the dead was awesome as always thanks to her,1
worked in my garden last night and my feet hurt,1
you 're bra on masterchef,0
sittin at work bored as heck,1
the pain cut from the spider,0
the out of creativity is slippin amp,0
i just noticed it was a good one,1
finally finished my exam now i have a test in the morning,1
omg onequot having boiling opinions stop holding daddy 's quickly imma get sum wake up,0
thank you and its amazing how you going strong for me,0
hoping it bubble again to stop hurting my face,0
who cries is going through next 1g,0
an hour each morning do n't know until,0
i am in london and are,0
got sick all set up for a move i had to walk into the shops,0
listening to 90 's keri 32 pounds reinstalled,0
i am not sure if i should have any,1
and if you 're such a chore,0
i get emails based on chris you 're following him on twitter now to,0
does n't feel well i think i have to go,1
ryan is such a beautiful cook,0
i have a lot of work to catch,1
oh lame jealous prices are so bad,0
today two staff death biz manager hose behind,0
is in the office for a bit then heading back,1
im not so sure if its fukin cold,0
share my tunes with the fam,0
is in a lot like advance today just wish i would come along,1
what kiwi one short is going,0
im working on warming computer check out harry potter 2moro,0
i hope that its not serious,1
morning okay glad the weather was fun,0
just got out of school and the weather was nice,1
really want to be at home in the sunshine but ca n't get it,1
my poor baby is still crying,1
loves the weather but i do n't want it,1
watching a movie with the family and eating some yummy food and watching movies with,1
recovering from meltdown and its sherwood,0
i agree yeh that 's prob a really,0
really want to go to sleep now,1
the mens legend seems to be most effective mint,0
i knowww did u get the chance 2 c ur buys 2 airplane offices,0
i am now addicted 2 the radio,1
talking status about mr chow in the corner between georgetown,0
it 's either presale or pennsylvania,0
may or have you seen it in the morning before,1
i have a headache and i have a headache,1
wow a long sunday is on the way outside without music i try to edit it,0
lemon soda by grey milk ice cream fail,0
i hope so too but i'm not going to be there for,1
you talk to me today telling me the week you 'd picked up,0
ca n't help but think the time is getting better for it,0
would n't have been able to go,1
dell media code owners announced by me n tried to find new apt for space closed on crisis and,0
it 's a beautiful day here in,1
sucks rite now with the person now,0
pretty sure i'm a good person and,1
my day is almost over gotta catch up soon,0
you might be sorely forgotten as i'm taking,0
i 've been wanting for very long this past few weeks,0
no one is signing up for twitter,1
feel like such an emotional ass person,1
time for a new project,0
the weather is n't as nice as the last,1
so much to do today so little time and a lot of work done today and i,1
damn you 're not following you,1
watching tv on tv and watching the mtv awards and watching,1
ready but then you know what is going on,1
today was a good night i had a good,1
played the sims 2 on the iphone,1
too bad i ca n't go back,1
conan 's last night in paris were a,1
yo hum i am following you im not,1
still recovering from my allergies from the,1
u should probably tweet 2 me this am or deb i aint,0
i can so do it on my ipod,0
2nd time and no one is answering me,1
just finished watching that movie and mr,0
tired after a long day of work,1
here i was just thinking about you guys,1
has come to dig me to my usual twitter duties,0
now my stomach hurts again ugh,1
haha you are so sweet and i,1
too much sympathy looking forward to seeing,0
too bad the last season of the oc,1
watching me and all that,0
its just a shame i cant sleep with my laptop,1
just a simple idiot by my rain returns alllllll day chai hmm i'm over proof have,0
his top ten have pins and needles quite,0
what does stand to be,0
shops man grass hydrate and corporate,0
i was hoping you had watched planning guides,0
you should try that and see if you can get,1
still remember when trying to get it elsewhere,0
all the the vampire sets and cake including me because i only want them once,0
was very stuck in the office with no skateboarding,0
awww going to bed pun,0
the rain is messed up your day weep,0
24 year olds running my mommas out of,0
they 're just the best of the world,1
you know i 'll be seeing my mom when i go with him hopefully,0
maybe ill manage to get in holiday,0
had two dogs for a little while i wanted it to leave,1
why does it feel like i 've never been to the beach,1
i have been slacking for you now,1
too bad board is n't finished fast enough software in action,0
family is still sick my head and my head hurt,1
i 've got the biggest headache for,1
good thing it fat and swollen and,0
is it possible that i am a fan of the new moon trailer and it is so sad,1
hey tom just a thought your night would,0
you 're bra on masterchef,0
oh lame jealous prices are so bad,0
i'm so sorry to hear that i was,1
feeling kinda lonely and tired do,0
we 'll 2nd the kids and then we,0
ive got to get up and go to bed,1
really sad that make it all worthwhile i have n't watched quotthe wind already,0
hot chocolate chip cookies matt and cheese,0
did n't get to spend some waaaay,0
multiply isnt having a problem very chatty i'm pretty,0
i am going to miss my friends,1
i think the sun is shining too but the sun is shining,1
but you can make a new account,1
time to start the week with work today,1
the new moon trailor was amazing i love,1
just got back from back to a,0
only one day left of work until the end,1
with a lot better then expected,1
i needa pack but i ca n't,0
too much to ask for a better,1
well i hope sucks about that,0
somebody stole the game and they are,1
on my way home to the beach,1
yesterday back to the exciting 311 falls,0
why is n't my picture showing up,1
re last week in for undo eight categories of,0
we 've got to do it before christmas so it 's good,0
repinging and charles movie suits come on,0
ignorance very exciting and i bet it made me feel,0
dont wanna work in a few hrs,1
i am so sorry to see the go,1
in the swing environment just not a wired,0
i was a friend from yesterday and was going with her,1
so you 'll have to put a picture up,0
is sad to send her on the island,0
and the sun has come out,1
awhh quotdont get pain deep as u wrk 8 messed up twitter vanessa ur a blow,0
todays development and in a few hours i am scared of hayfever,0
hi there i 'll miss you,1
prob putting the balcony oil in,0
chase the last one to watch the show with david archuleta,1
was very stuck in the office with no skateboarding,0
my gut always seems to taste like toe bleed n i love my honey,0
awwww just the same thing happened to all of us so much as i was like the only one awake lol,1
thinks mine she is perfect,0
and its still sunny amp rainy,1
morning i blogged debating quoti'm waiting in,0
then i would be a bit premature but the,1
tad sad day and i'm so tired deprived of a hangover,1
s i'm so sorry i missed your call but i,1
if i had the car then i,1
you look really sleepless there,0
my fingers are freezing but i ca n't get enough of flying inn,0
im funky im going to do the whole thing ya wana see what pregnancy it is,0
i think i have a cavity,1
my mom is in hospital and she 's not,1
i ca n't eat them,0
poor baby is sick and is feeling sick and is going to sleep soon i hope he,1
it 's my iphone today,0
server is n't letting me download the iphone 30,1
it 's so hot in here and i hate it when you 're going home with the rain and your,1
made a new friend for his first,1
why do i always feel so alone when,1
now back to work on a,0
im getting ready to hop into a,1
fuck my life is going to be a bitch and,1
and i hate you right now,0
ready for a long day of work,1
ok i just found out that you are,1
by the way that is a great article,0
might go for a shower and some drinks,1
we are watching bc i do n't,0
i tweet but i love you too man,0
4 3 year olds walks in castle closed,0
lt3 your tweets make sure you do n't read,1
time to start my day with the kids and i really are in florida,1
i have a feeling the next week is going,1
what about a bored girlquot,0
awww all week they say and say is one have,0
not a whole scene that doesnt lie,0
i have to go back home,1
t is the best way to spend the,1
hey tom visit you for like to fast,0
i 've not seen him in forever not so much,1
seriously attacks of the heat today,0
today is a day for planting,0
says the morning was a success we extracted our,0
shall be one of the best,0
teaching up today mw amp after,0
i need to move on the radio i hate it,1
you 're welcome i want to sleeeeep,0
stupid out and nobody driven me to my bus home,0
but the one i have had in common is n't listed for me to get my new iphone,1
wo n't drink phone till tomorrow which means when the battery comes out,0
i volunteer wants a verbal back lets me win,0
and make those coffee says burning him losing,0
wow i was in the shower earlier and got a new one,1
yes jamaica was really goood,0
needs out twitter background i get to keep my comp notifications,0
so much more to go to the,1
im so sick again and school practice town has gone cut and raining ca n't get my hair to dye boo,0
turning out to stay for the rest of,1
a bit less than 5 minutes ago and i still have the same,1
actually it 's on friday already oh,0
we 're going out to dinner with the fam,1
oh noo ca n't make sense,0
i completely called 911 again you,0
never thought i 'd say anything but i was like that,1
wishes i had more followers to help,1
photo somone towards ultra monopoly zero in,0
have you seen this tshirt on oprah,0
except for my dad i have no clue how to make my own a card,1
i am not sure i 'll get it done tomorrow though,1
really really really really really wants a blackberry,1
my brother is taking it to the vets,1
i'm going to miss my connecting partner,1
it looks like rain all time but my legs are burnt,1
just finished my first exam and now i am officially,1
at least i have n't gotten a,1
you can go to sleep sometime,0
so sad i just been shopping for my flight too,0
phew looking forward to going home from school tomorrow,0
you know i 'll be seeing my mom when i go with him hopefully,0
haha no one is around with me,1
thank you so much for inviting,0
maybe ill manage to get in holiday,0
go back to bed for me soon,0
1 party dinner vs 3 n da funniest,0
really do love it and i love my job,1
is confused and heavy this ca,0
you know i do n't like that one,1
has hear the green gym drizzle on her new back,0
after a week we have a postal cut,0
cheers yesterday though but i left my room clean,0
playing some monopoly tonight at the museum,1
love thy acoustic song unfortunately this day is,0
face i am a bit biased but,1
at the hospital waiting to board,1
plus the sun was out all the,1
ur making sure ur having a good day,1
i have the worst headache ever i think,1
that your guitar was definitely cute,0
trying to get my hair done,1
ask me in london please please please,1
i officially agree sorry im replying in spanish i thought i had,0
sometimes i'm up and in a mood,1
ok i just found my old one,1
watching a movie and eating some hotdogs,1
me tooo but i have to wait until wednesday to get it in if scolded,0
yeah you ca n't do it,1
is not going to be on tonight,1
argh cavs cba with female warming,0
trapped in traffic on the patio trying to figure out far,0
where have you seen any,0
most of the day i 've been to a wedding and i have,1
should 've gotten a new car,1
yep i'm in the office and it was n't working,1
actually the better way the tweetdeck tech left intended working tried to order the,0
postal sold out abt 45 minutes old stuff,0
has a teacher messed her up from her diva and is going to the barn,0
